video_id,count,clicks
cv_1842,2,0
cv_3681,3,0
cv_5290,2,0
cv_913,2,0
cv_1841,2,0
cv_2910,2,0
cv_916,1,0
cv_992,1,0
cv_6511,3,0
cv_4472,1,0
cv_5165,2,0
cv_1931,1,0
cv_6512,1,0
cv_3680,2,0
cv_1524,1,0
cv_3682,2,0
cv_5166,1,0
cv_5175,1,0
cv_1751,2,0
cv_4768,2,0
cv_1843,2,0
cv_1840,2,0
cv_914,1,0
cv_687,2,0
cv_7539,1,0
cv_2864,1,0
cv_478,2,0
cv_113,1,0
cv_7466,2,0
cv_4172,2,0
cv_1871,3,0
cv_203,1,0
cv_1547,2,0
cv_665,1,0
cv_2412,3,0
cv_426,1,0
cv_8040,2,0
cv_4636,2,0
cv_1772,2,0
cv_6513,3,0
cv_4903,2,0
cv_425,2,0
cv_4375,1,0
cv_7477,2,0
cv_2600,1,0
cv_2545,1,0
cv_2421,1,0
cv_3345,3,0
cv_7508,2,0
cv_7719,1,0
cv_423,2,0
cv_1715,2,0
cv_3531,2,0
cv_6765,2,0
cv_7275,2,0
cv_4123,2,0
cv_6518,1,0
cv_6516,3,0
cv_6515,1,0
cv_785,3,0
cv_7866,1,0
cv_7117,2,0
cv_4597,2,0
cv_4941,2,0
cv_5497,1,0
cv_443,1,0
cv_897,2,0
cv_7809,2,0
cv_5877,1,0
cv_7801,3,0
cv_4894,2,0
cv_8065,2,0
cv_6653,1,0
cv_4644,1,0
cv_6736,2,0
cv_650,1,0
cv_4220,2,0
cv_7476,2,0
cv_5495,1,0
cv_2494,2,0
cv_1948,2,0
cv_396,2,0
cv_524,2,0
cv_5402,2,0
cv_6930,1,0
cv_3744,2,0
cv_5469,1,0
cv_884,2,0
cv_1437,1,0
cv_388,1,0
cv_316,1,0
cv_3628,1,0
cv_2819,1,0
cv_5927,2,0
cv_4981,1,0
cv_6592,1,0
cv_598,2,0
cv_6909,2,0
cv_3358,1,0
cv_6591,1,0
cv_2027,2,0
cv_3627,1,0
cv_4945,1,0
cv_3114,3,0
cv_6170,2,0
cv_4427,1,0
cv_3743,1,0
cv_5285,1,0
cv_4426,2,0
cv_5926,2,0
cv_4428,2,0
cv_2020,2,0
cv_304,2,0
cv_3411,1,0
cv_4585,3,0
cv_5289,1,0
cv_7871,1,0
cv_6074,1,0
cv_3943,2,0
cv_2019,2,0
cv_6073,2,0
cv_3165,2,0
cv_1413,1,0
cv_3742,2,0
cv_5929,1,0
cv_1718,2,0
cv_4759,2,0
cv_1145,1,0
cv_6075,1,0
cv_5406,1,0
cv_5433,2,0
cv_3359,2,0
cv_4124,2,0
cv_7974,2,0
cv_1244,2,0
cv_8047,2,0
cv_3503,2,0
cv_7741,1,0
cv_420,2,0
cv_4648,2,0
cv_2145,2,0
cv_953,1,0
cv_1021,2,0
cv_4380,1,0
cv_6764,2,0
cv_4083,2,0
cv_1543,2,0
cv_885,1,0
cv_1909,3,0
cv_2046,1,0
cv_8074,5,0
cv_8068,2,0
cv_8066,3,0
cv_3561,3,0
cv_3618,1,0
cv_4948,2,0
cv_7887,1,0
cv_5294,1,0
cv_352,1,0
cv_8029,2,0
cv_174,2,0
cv_7569,2,0
cv_2522,2,0
cv_740,2,0
cv_601,1,0
cv_3632,2,0
cv_3299,2,0
cv_2557,2,0
cv_1221,2,0
cv_7977,2,0
cv_3560,1,0
cv_501,1,0
cv_2100,2,0
cv_3307,2,0
cv_2537,1,0
cv_4134,1,0
cv_4658,2,0
cv_350,2,0
cv_8082,2,0
cv_3751,1,0
cv_5439,1,0
cv_6291,2,0
cv_3750,1,0
cv_2644,1,0
cv_1898,3,0
cv_6789,1,0
cv_7872,1,0
cv_3756,2,0
cv_1802,2,0
cv_3415,2,0
cv_3225,2,0
cv_4737,1,0
cv_3753,1,0
cv_3637,1,0
cv_3635,3,0
cv_1036,2,0
cv_3634,2,0
cv_3361,2,0
cv_3360,1,0
cv_5440,1,0
cv_757,2,0
cv_2913,1,0
cv_6171,2,0
cv_1801,2,0
cv_5044,1,0
cv_3636,1,0
cv_5043,2,0
cv_3633,2,0
cv_4663,2,0
cv_7550,1,0
cv_1438,2,0
cv_6016,2,0
cv_7461,2,0
cv_8034,2,0
cv_2124,2,0
cv_3126,2,0
cv_2061,2,0
cv_2218,2,0
cv_7504,2,0
cv_6051,1,0
cv_1963,2,0
cv_764,2,0
cv_3110,1,0
cv_1592,2,0
cv_876,1,0
cv_6832,2,0
cv_5795,2,0
cv_7737,7,0
cv_2814,2,0
cv_2117,2,0
cv_4625,2,0
cv_6848,2,0
cv_4820,1,0
cv_4697,2,0
cv_4819,1,0
cv_6139,2,0
cv_5373,2,0
cv_5252,2,0
cv_1756,2,0
cv_4821,1,0
cv_6643,1,0
cv_2107,2,0
cv_1816,2,0
cv_7897,1,0
cv_4588,2,0
cv_3529,2,0
cv_1240,2,0
cv_754,2,0
cv_3207,1,0
cv_7543,2,0
cv_1864,2,0
cv_1272,2,0
cv_7992,2,0
cv_545,1,0
cv_3958,2,0
cv_4925,2,0
cv_7706,1,0
cv_887,1,0
cv_4675,2,0
cv_7745,1,0
cv_977,2,0
cv_2556,2,0
cv_7915,1,0
cv_721,2,0
cv_6394,2,0
cv_5306,2,0
cv_5323,2,0
cv_653,1,0
cv_5348,2,0
cv_5297,2,0
cv_7544,2,0
cv_7761,1,0
cv_6388,2,0
cv_5329,2,0
cv_5307,2,0
cv_5331,2,0
cv_6387,1,0
cv_5344,2,0
cv_5317,1,0
cv_2582,1,0
cv_7760,2,0
cv_5302,1,0
cv_2581,1,0
cv_7763,1,0
cv_6393,1,0
cv_7756,2,0
cv_6389,3,0
cv_8030,2,0
cv_7762,1,0
cv_5318,2,0
cv_5300,2,0
cv_5299,1,0
cv_2588,3,0
cv_5330,3,0
cv_5304,2,0
cv_7759,2,0
cv_6390,2,0
cv_4286,1,0
cv_405,2,0
cv_7521,1,0
cv_6254,3,0
cv_5656,2,0
cv_3536,1,0
cv_6938,2,0
cv_5198,1,0
cv_1927,3,0
cv_605,2,0
cv_7705,2,0
cv_3964,2,0
cv_6759,1,0
cv_441,2,0
cv_8044,1,0
cv_1733,2,0
cv_7005,2,0
cv_3516,2,0
cv_4584,2,0
cv_6567,1,0
cv_6829,1,0
cv_4295,2,0
cv_4082,2,0
cv_5999,2,0
cv_5603,2,0
cv_991,3,0
cv_6257,2,0
cv_4180,2,0
cv_1804,2,0
cv_6735,2,0
cv_37,1,0
cv_8058,2,0
cv_5815,2,0
cv_6672,2,0
cv_7994,1,0
cv_53,1,0
cv_7675,2,0
cv_6920,2,0
cv_289,1,0
cv_384,2,0
cv_7738,2,0
cv_834,2,0
cv_440,1,0
cv_822,1,0
cv_5048,1,0
cv_2486,1,0
cv_7516,2,0
cv_4024,2,0
cv_2073,2,0
cv_3490,2,0
cv_7987,2,0
cv_1945,2,0
cv_308,1,0
cv_6042,2,0
cv_4678,2,0
cv_1239,2,0
cv_7577,2,0
cv_5794,2,0
cv_5567,2,0
cv_5607,2,0
cv_639,3,0
cv_3128,2,0
cv_4594,1,0
cv_3723,2,0
cv_7717,2,0
cv_1105,2,0
cv_5420,1,0
cv_6605,2,0
cv_1495,1,0
cv_713,2,0
cv_6536,1,0
cv_1659,2,0
cv_3239,2,0
cv_5313,2,0
cv_6822,2,0
cv_949,1,0
cv_4990,2,0
cv_7708,1,0
cv_3720,2,0
cv_7542,1,0
cv_453,2,0
cv_4406,2,0
cv_6899,3,0
cv_1594,2,0
cv_2947,2,0
cv_3185,2,0
cv_3580,1,0
cv_7857,1,0
cv_982,1,0
cv_6608,3,0
cv_109,1,0
cv_5458,2,0
cv_5629,2,0
cv_7753,1,0
cv_1468,1,0
cv_6255,2,0
cv_3546,1,0
cv_1735,2,0
cv_4698,1,0
cv_5393,1,0
cv_2417,3,0
cv_2805,1,0
cv_6331,2,0
cv_7574,2,0
cv_211,2,0
cv_1818,2,0
cv_7110,2,0
cv_339,2,0
cv_4333,1,0
cv_5247,2,0
cv_2142,1,0
cv_8016,2,0
cv_3664,1,0
cv_2946,2,0
cv_445,2,0
cv_3578,2,0
cv_7560,2,0
cv_7208,1,0
cv_7711,2,0
cv_7736,2,0
cv_3192,1,0
cv_5658,2,0
cv_4334,1,0
cv_1005,2,0
cv_5660,2,0
cv_2599,2,0
cv_1022,2,0
cv_8039,2,0
cv_6549,2,0
cv_6665,2,0
cv_6445,2,0
cv_4893,2,0
cv_435,2,0
cv_4030,2,0
cv_4184,2,0
cv_1576,2,0
cv_8062,2,0
cv_4141,2,0
cv_5488,2,0
cv_4649,2,0
cv_5775,1,0
cv_2984,2,0
cv_6733,2,0
cv_838,2,0
cv_4938,1,0
cv_965,3,0
cv_1514,2,0
cv_3200,1,0
cv_3266,2,0
cv_851,3,0
cv_4006,2,0
cv_5261,2,0
cv_7274,2,0
cv_439,2,0
cv_905,1,0
cv_1616,1,0
cv_7559,1,0
cv_4241,1,0
cv_3117,2,0
cv_8000,4,0
cv_6265,2,0
cv_2482,2,0
cv_3659,2,0
cv_3614,1,0
cv_3663,2,0
cv_8048,2,0
cv_4054,2,0
cv_110,1,0
cv_7953,2,0
cv_618,1,0
cv_4011,2,0
cv_5551,2,0
cv_969,2,0
cv_791,1,0
cv_5376,2,0
cv_5236,1,0
cv_5647,2,0
cv_1483,1,0
cv_7686,1,0
cv_7899,1,0
cv_2081,2,0
cv_3495,2,0
cv_1288,3,0
cv_3181,2,0
cv_669,2,0
cv_1951,2,0
cv_4397,2,0
cv_3697,2,0
cv_251,2,0
cv_3541,2,0
cv_4075,1,0
cv_6267,1,0
cv_6403,2,0
cv_5351,1,0
cv_6400,2,0
cv_5370,2,0
cv_5363,2,0
cv_3320,2,0
cv_5368,2,0
cv_5359,1,0
cv_6401,2,0
cv_5356,2,0
cv_5357,1,0
cv_3317,1,0
cv_3319,2,0
cv_7579,1,0
cv_6398,2,0
cv_5384,2,0
cv_3610,2,0
cv_1538,2,0
cv_2436,3,0
cv_3675,2,0
cv_3445,2,0
cv_5381,2,0
cv_4304,2,0
cv_4942,1,0
cv_3127,1,0
cv_5978,2,0
cv_4170,1,0
cv_6850,1,0
cv_7792,2,0
cv_7783,2,0
cv_7794,1,0
cv_7795,1,0
cv_7787,2,0
cv_7784,3,0
cv_7793,2,0
cv_7788,1,0
cv_2997,1,0
cv_3391,2,0
cv_2146,2,0
cv_5570,2,0
cv_4596,2,0
cv_5484,2,0
cv_5582,2,0
cv_6935,2,0
cv_4485,2,0
cv_2601,3,0
cv_3571,1,0
cv_7976,2,0
cv_3113,2,0
cv_1391,1,0
cv_4228,2,0
cv_5778,1,0
cv_7996,2,0
cv_738,1,0
cv_6000,3,0
cv_7520,1,0
cv_2634,1,0
cv_7694,2,0
cv_4400,2,0
cv_2056,2,0
cv_3326,1,0
cv_1141,1,0
cv_1807,2,0
cv_1564,2,0
cv_3955,1,0
cv_6702,2,0
cv_2844,2,0
cv_5322,2,0
cv_1639,2,0
cv_5273,1,0
cv_3402,2,0
cv_4538,1,0
cv_3734,2,0
cv_5853,2,0
cv_5274,1,0
cv_3738,2,0
cv_5850,2,0
cv_4106,2,0
cv_3732,2,0
cv_6588,2,0
cv_7816,2,0
cv_5276,1,0
cv_437,1,0
cv_7869,1,0
cv_875,2,0
cv_3626,1,0
cv_2018,2,0
cv_3733,3,0
cv_4537,3,0
cv_3735,1,0
cv_2524,1,0
cv_4581,2,0
cv_2676,3,0
cv_5422,2,0
cv_6582,2,0
cv_3133,2,0
cv_2526,2,0
cv_5421,2,0
cv_4539,1,0
cv_4837,2,0
cv_6161,1,0
cv_4724,1,0
cv_2527,1,0
cv_6587,2,0
cv_5416,2,0
cv_5275,2,0
cv_3736,1,0
cv_6585,1,0
cv_1130,2,0
cv_4651,2,0
cv_3401,2,0
cv_2017,2,0
cv_4098,1,0
cv_6583,1,0
cv_4111,1,0
cv_880,2,0
cv_3224,2,0
cv_5417,1,0
cv_1939,1,0
cv_5511,1,0
cv_7514,1,0
cv_4859,2,0
cv_6194,1,0
cv_5100,1,0
cv_5677,1,0
cv_314,1,0
cv_5340,2,0
cv_6191,2,0
cv_4213,2,0
cv_3205,2,0
cv_1824,2,0
cv_4680,1,0
cv_6600,1,0
cv_4855,2,0
cv_272,1,0
cv_6184,2,0
cv_6181,2,0
cv_5336,2,0
cv_6185,2,0
cv_4608,2,0
cv_6193,2,0
cv_6186,2,0
cv_5342,1,0
cv_5873,2,0
cv_5277,2,0
cv_3203,1,0
cv_5343,2,0
cv_6746,2,0
cv_5490,1,0
cv_3204,2,0
cv_313,2,0
cv_5485,1,0
cv_6380,2,0
cv_5084,1,0
cv_3781,2,0
cv_4609,2,0
cv_2549,2,0
cv_427,2,0
cv_147,1,0
cv_382,2,0
cv_789,1,0
cv_79,1,0
cv_5237,1,0
cv_2577,1,0
cv_6699,1,0
cv_2848,2,0
cv_6430,2,0
cv_972,1,0
cv_861,1,0
cv_2087,2,0
cv_492,1,0
cv_7082,3,0
cv_1155,1,0
cv_4260,2,0
cv_1475,2,0
cv_4033,1,0
cv_7094,2,0
cv_274,2,0
cv_1503,2,0
cv_6671,3,0
cv_731,1,0
cv_7084,2,0
cv_4391,1,0
cv_745,2,0
cv_5438,1,0
cv_3605,1,0
cv_1033,3,0
cv_5581,2,0
cv_4291,2,0
cv_7496,2,0
cv_7685,2,0
cv_1737,2,0
cv_3208,1,0
cv_1238,2,0
cv_436,3,0
cv_4079,2,0
cv_7051,2,0
cv_6667,1,0
cv_716,2,0
cv_4002,1,0
cv_7361,2,0
cv_3712,1,0
cv_4179,2,0
cv_7301,2,0
cv_5284,1,0
cv_4382,2,0
cv_6436,2,0
cv_7509,2,0
cv_4633,2,0
cv_4193,2,0
cv_2070,2,0
cv_366,1,0
cv_4988,1,0
cv_3123,1,0
cv_2429,1,0
cv_5482,2,0
cv_4200,2,0
cv_2793,2,0
cv_392,2,0
cv_3493,2,0
cv_7714,2,0
cv_7073,2,0
cv_2128,2,0
cv_5602,1,0
cv_1620,1,0
cv_6284,2,0
cv_277,1,0
cv_5414,1,0
cv_2865,1,0
cv_450,3,0
cv_472,2,0
cv_7501,3,0
cv_5167,2,0
cv_7939,3,0
cv_135,1,0
cv_2419,1,0
cv_4148,2,0
cv_7674,2,0
cv_4147,1,0
cv_4093,2,0
cv_720,1,0
cv_385,2,0
cv_4275,1,0
cv_1623,1,0
cv_1962,2,0
cv_2955,2,0
cv_7336,1,0
cv_4025,3,0
cv_2508,3,0
cv_6095,1,0
cv_5365,2,0
cv_5194,3,0
cv_4359,2,0
cv_402,2,0
cv_4181,3,0
cv_7492,2,0
cv_2133,2,0
cv_6828,2,0
cv_3715,2,0
cv_158,2,0
cv_4143,2,0
cv_5542,2,0
cv_5630,2,0
cv_336,2,0
cv_929,1,0
cv_4266,1,0
cv_159,2,0
cv_5537,1,0
cv_4013,2,0
cv_3678,2,0
cv_4408,2,0
cv_1964,2,0
cv_818,3,0
cv_4236,2,0
cv_912,2,0
cv_5772,1,0
cv_2993,2,0
cv_6318,2,0
cv_5483,2,0
cv_3116,2,0
cv_6502,1,0
cv_870,1,0
cv_5453,2,0
cv_2553,1,0
cv_742,2,0
cv_2960,1,0
cv_5372,2,0
cv_5506,1,0
cv_375,2,0
cv_6808,2,0
cv_5445,2,0
cv_6814,2,0
cv_5418,2,0
cv_6809,2,0
cv_5444,2,0
cv_809,4,0
cv_5448,2,0
cv_2677,1,0
cv_6803,2,0
cv_5407,3,0
cv_6810,1,0
cv_5398,2,0
cv_5400,1,0
cv_5375,2,0
cv_6806,2,0
cv_6797,2,0
cv_2959,2,0
cv_5419,2,0
cv_5403,2,0
cv_5431,2,0
cv_5374,2,0
cv_5508,1,0
cv_6807,2,0
cv_3971,2,0
cv_5404,2,0
cv_6802,2,0
cv_6801,2,0
cv_7483,1,0
cv_6335,2,0
cv_8041,2,0
cv_1958,2,0
cv_6726,2,0
cv_4271,1,0
cv_776,1,0
cv_64,1,0
cv_2490,1,0
cv_6510,2,0
cv_1376,2,0
cv_3722,2,0
cv_7445,2,0
cv_7983,2,0
cv_2980,2,0
cv_6738,1,0
cv_6615,2,0
cv_5546,1,0
cv_98,2,0
cv_7998,2,0
cv_2862,1,0
cv_4593,1,0
cv_3985,2,0
cv_3975,1,0
cv_3287,1,0
cv_1872,2,0
cv_1855,2,0
cv_1780,2,0
cv_1857,3,0
cv_6527,1,0
cv_7874,3,0
cv_310,2,0
cv_1867,1,0
cv_1849,3,0
cv_1777,2,0
cv_346,1,0
cv_1866,2,0
cv_1776,2,0
cv_1774,1,0
cv_7875,2,0
cv_7962,2,0
cv_1851,1,0
cv_282,2,0
cv_3620,1,0
cv_7698,1,0
cv_4687,1,0
cv_3593,2,0
cv_7687,2,0
cv_3623,3,0
cv_3616,1,0
cv_4725,2,0
cv_4838,1,0
cv_7715,2,0
cv_4684,3,0
cv_7695,1,0
cv_3688,1,0
cv_3643,3,0
cv_3617,1,0
cv_4692,1,0
cv_2867,1,0
cv_3606,1,0
cv_7688,1,0
cv_4683,1,0
cv_3644,1,0
cv_3622,1,0
cv_3679,1,0
cv_3666,1,0
cv_4786,2,0
cv_7723,2,0
cv_7699,2,0
cv_3673,1,0
cv_4784,1,0
cv_4852,2,0
cv_7731,2,0
cv_6724,2,0
cv_3611,1,0
cv_1693,2,0
cv_627,1,0
cv_2837,3,0
cv_7729,1,0
cv_2636,2,0
cv_262,2,0
cv_3642,2,0
cv_3647,1,0
cv_3661,2,0
cv_2868,1,0
cv_2835,2,0
cv_3607,2,0
cv_7707,1,0
cv_7710,1,0
cv_3621,1,0
cv_3590,2,0
cv_3609,2,0
cv_3639,1,0
cv_288,1,0
cv_3652,2,0
cv_3671,1,0
cv_2657,2,0
cv_7712,1,0
cv_4822,1,0
cv_3668,3,0
cv_4007,1,0
cv_6494,2,0
cv_2665,2,0
cv_3347,2,0
cv_6488,2,0
cv_424,1,0
cv_3337,2,0
cv_6493,3,0
cv_6485,1,0
cv_3745,1,0
cv_2957,1,0
cv_394,2,0
cv_6490,2,0
cv_7352,2,0
cv_6496,1,0
cv_3346,2,0
cv_3994,2,0
cv_3757,2,0
cv_7345,2,0
cv_3352,1,0
cv_2684,2,0
cv_2669,1,0
cv_4029,1,0
cv_5353,2,0
cv_3746,2,0
cv_3741,2,0
cv_6482,2,0
cv_3740,1,0
cv_7351,2,0
cv_4027,2,0
cv_3336,2,0
cv_2675,1,0
cv_3983,2,0
cv_4018,2,0
cv_2671,2,0
cv_726,2,0
cv_3350,2,0
cv_3370,1,0
cv_3351,2,0
cv_658,2,0
cv_3188,2,0
cv_4970,2,0
cv_3557,2,0
cv_4059,1,0
cv_7988,2,0
cv_4414,2,0
cv_488,1,0
cv_994,1,0
cv_629,1,0
cv_59,2,0
cv_500,2,0
cv_56,1,0
cv_8045,2,0
cv_65,2,0
cv_498,2,0
cv_7847,1,0
cv_7849,1,0
cv_7841,1,0
cv_7846,1,0
cv_8004,2,0
cv_7986,2,0
cv_7840,1,0
cv_7843,1,0
cv_57,2,0
cv_497,2,0
cv_7842,1,0
cv_7844,1,0
cv_7850,2,0
cv_7851,1,0
cv_100,1,0
cv_6833,2,0
cv_727,1,0
cv_2411,1,0
cv_5303,2,0
cv_1782,1,0
cv_1510,2,0
cv_7576,2,0
cv_2567,1,0
cv_4290,2,0
cv_6739,2,0
cv_290,3,0
cv_7928,2,0
cv_4073,2,0
cv_5792,2,0
cv_4107,2,0
cv_2141,2,0
cv_7057,2,0
cv_7359,2,0
cv_3376,1,0
cv_7294,2,0
cv_6612,2,0
cv_4940,1,0
cv_3701,1,0
cv_4951,1,0
cv_2106,2,0
cv_5718,2,0
cv_502,2,0
cv_335,1,0
cv_4457,2,0
cv_2670,2,0
cv_7235,1,0
cv_7493,2,0
cv_7120,2,0
cv_960,1,0
cv_3300,3,0
cv_5380,2,0
cv_3194,1,0
cv_8071,1,0
cv_1246,2,0
cv_4404,1,0
cv_3625,1,0
cv_7298,2,0
cv_5272,2,0
cv_1439,1,0
cv_6720,3,0
cv_5576,1,0
cv_1887,1,0
cv_5468,1,0
cv_6928,1,0
cv_404,1,0
cv_323,2,0
cv_369,1,0
cv_43,1,0
cv_5125,2,0
cv_7107,2,0
cv_3385,2,0
cv_1337,2,0
cv_638,1,0
cv_5520,1,0
cv_3537,2,0
cv_6639,2,0
cv_7727,1,0
cv_4932,2,0
cv_149,2,0
cv_5489,1,0
cv_1270,1,0
cv_8079,2,0
cv_6704,1,0
cv_945,1,0
cv_1484,2,0
cv_291,3,0
cv_6273,2,0
cv_416,2,0
cv_2495,2,0
cv_3156,2,0
cv_4199,2,0
cv_981,2,0
cv_6268,2,0
cv_3496,2,0
cv_4039,2,0
cv_4064,2,0
cv_1142,1,0
cv_3520,1,0
cv_6314,2,0
cv_2447,1,0
cv_1015,2,0
cv_5427,2,0
cv_3489,1,0
cv_299,2,0
cv_4884,2,0
cv_7083,2,0
cv_6293,2,0
cv_6706,2,0
cv_6751,1,0
cv_6754,1,0
cv_6749,2,0
cv_6750,2,0
cv_6756,2,0
cv_6745,3,0
cv_2108,2,0
cv_6714,2,0
cv_6753,1,0
cv_6748,2,0
cv_6719,1,0
cv_6747,2,0
cv_3972,1,0
cv_767,4,0
cv_296,3,0
cv_3334,3,0
cv_5534,2,0
cv_3788,2,0
cv_6320,2,0
cv_1969,2,0
cv_5626,2,0
cv_341,1,0
cv_4916,2,0
cv_7938,2,0
cv_5088,1,0
cv_1583,2,0
cv_4012,2,0
cv_5388,1,0
cv_7916,1,0
cv_2037,2,0
cv_1243,1,0
cv_1837,1,0
cv_1848,2,0
cv_5654,2,0
cv_1169,2,0
cv_3970,1,0
cv_1147,1,0
cv_3575,1,0
cv_5350,2,0
cv_3794,2,0
cv_7450,2,0
cv_4144,1,0
cv_1645,2,0
cv_7529,2,0
cv_4418,2,0
cv_411,2,0
cv_6599,3,0
cv_5635,1,0
cv_6766,2,0
cv_5411,2,0
cv_8023,2,0
cv_3987,1,0
cv_4950,2,0
cv_4409,2,0
cv_2493,2,0
cv_7991,1,0
cv_5321,1,0
cv_284,1,0
cv_7693,1,0
cv_4212,2,0
cv_1577,1,0
cv_6818,2,0
cv_7449,3,0
cv_163,1,0
cv_2450,1,0
cv_2123,1,0
cv_4063,1,0
cv_3676,1,0
cv_477,2,0
cv_7448,2,0
cv_4232,2,0
cv_3974,1,0
cv_3488,2,0
cv_7253,3,0
cv_5281,2,0
cv_7538,2,0
cv_4028,2,0
cv_888,1,0
cv_4072,1,0
cv_4869,1,0
cv_4175,2,0
cv_3638,2,0
cv_2122,1,0
cv_966,2,0
cv_4887,1,0
cv_4870,1,0
cv_4051,2,0
cv_7975,2,0
cv_5727,1,0
cv_893,1,0
cv_6819,1,0
cv_4913,3,0
cv_4579,1,0
cv_4743,2,0
cv_874,2,0
cv_896,2,0
cv_7752,2,0
cv_3478,2,0
cv_7241,1,0
cv_3731,1,0
cv_5455,1,0
cv_5816,2,0
cv_4976,2,0
cv_7734,1,0
cv_7989,2,0
cv_3725,2,0
cv_4284,1,0
cv_7074,1,0
cv_5213,2,0
cv_4874,1,0
cv_2438,2,0
cv_3507,1,0
cv_2813,1,0
cv_6163,2,0
cv_4138,2,0
cv_4074,3,0
cv_5622,2,0
cv_5200,1,0
cv_4335,3,0
cv_2801,2,0
cv_3379,2,0
cv_7502,1,0
cv_3057,1,0
cv_5333,2,0
cv_463,1,0
cv_2958,2,0
cv_4425,2,0
cv_4455,2,0
cv_3641,1,0
cv_4962,2,0
cv_4944,1,0
cv_2105,1,0
cv_7432,2,0
cv_5456,1,0
cv_5225,1,0
cv_293,2,0
cv_7190,2,0
cv_3538,2,0
cv_7215,1,0
cv_7228,1,0
cv_5911,1,0
cv_3549,2,0
cv_132,2,0
cv_7943,2,0
cv_5395,2,0
cv_117,2,0
cv_7682,1,0
cv_7199,2,0
cv_1098,1,0
cv_6932,2,0
cv_6936,2,0
cv_6944,2,0
cv_6941,2,0
cv_6940,2,0
cv_6931,2,0
cv_6927,2,0
cv_6945,2,0
cv_6934,2,0
cv_6866,1,0
cv_6859,2,0
cv_5517,2,0
cv_3329,1,0
cv_6863,3,0
cv_6890,3,0
cv_5516,1,0
cv_6842,1,0
cv_6846,2,0
cv_6855,1,0
cv_6845,1,0
cv_794,1,0
cv_6865,1,0
cv_995,1,0
cv_943,2,0
cv_946,1,0
cv_967,1,0
cv_970,2,0
cv_968,2,0
cv_952,2,0
cv_5564,2,0
cv_947,1,0
cv_6867,4,0
cv_6841,1,0
cv_6853,2,0
cv_996,2,0
cv_925,1,0
cv_936,1,0
cv_976,1,0
cv_959,2,0
cv_990,1,0
cv_979,1,0
cv_1000,2,0
cv_3344,2,0
cv_948,2,0
cv_6871,3,0
cv_980,3,0
cv_6843,2,0
cv_950,1,0
cv_6878,1,0
cv_6844,1,0
cv_1001,1,0
cv_951,2,0
cv_6879,2,0
cv_6883,3,0
cv_3331,3,0
cv_5515,1,0
cv_6887,3,0
cv_6888,1,0
cv_6872,1,0
cv_963,2,0
cv_6889,3,0
cv_5510,1,0
cv_944,1,0
cv_6868,1,0
cv_984,2,0
cv_6880,1,0
cv_6876,1,0
cv_6874,1,0
cv_5568,1,0
cv_6873,1,0
cv_930,1,0
cv_839,2,0
cv_841,1,0
cv_774,1,0
cv_855,3,0
cv_7900,2,0
cv_7902,1,0
cv_902,2,0
cv_7898,1,0
cv_904,1,0
cv_6580,1,0
cv_1229,2,0
cv_1232,1,0
cv_1228,2,0
cv_1285,2,0
cv_1245,2,0
cv_1241,1,0
cv_1235,2,0
cv_1234,2,0
cv_1277,2,0
cv_1274,1,0
cv_1281,1,0
cv_7981,2,0
cv_6578,4,0
cv_1257,2,0
cv_1236,3,0
cv_1280,2,0
cv_1276,2,0
cv_6619,3,0
cv_6579,2,0
cv_6596,2,0
cv_8033,3,0
cv_6695,2,0
cv_2512,2,0
cv_3727,2,0
cv_2815,2,0
cv_311,2,0
cv_3122,2,0
cv_546,1,0
cv_8012,2,0
cv_5296,1,0
cv_628,1,0
cv_3502,2,0
cv_4190,2,0
cv_4222,1,0
cv_4949,2,0
cv_4282,2,0
cv_3499,2,0
cv_7431,3,0
cv_340,2,0
cv_4231,1,0
cv_5092,1,0
cv_5498,2,0
cv_2086,2,0
cv_7770,1,0
cv_7774,1,0
cv_2943,1,0
cv_2944,2,0
cv_7767,1,0
cv_7765,1,0
cv_7771,1,0
cv_2945,2,0
cv_7775,2,0
cv_7766,1,0
cv_7772,2,0
cv_903,1,0
cv_2667,2,0
cv_2794,2,0
cv_3670,1,0
cv_3942,2,0
cv_3500,2,0
cv_4204,1,0
cv_2596,1,0
cv_1550,2,0
cv_7356,2,0
cv_3066,1,0
cv_7547,1,0
cv_2016,2,0
cv_6542,2,0
cv_6412,2,0
cv_3519,2,0
cv_5415,3,0
cv_6408,3,0
cv_761,2,0
cv_6614,1,0
cv_7935,1,0
cv_3640,1,0
cv_5428,2,0
cv_458,2,0
cv_2150,2,0
cv_469,1,0
cv_1582,2,0
v038,1,0
cv_5136,1,0
cv_5729,2,0
cv_7312,2,0
cv_2060,2,0
cv_4413,2,0
cv_409,2,0
cv_7243,2,0
cv_3119,2,0
cv_7436,2,0
cv_2092,2,0
cv_7680,3,0
cv_7072,1,0
cv_6834,2,0
cv_2900,1,0
cv_4090,2,0
cv_5509,1,0
cv_7297,2,0
cv_5265,2,0
cv_2071,1,0
cv_4946,2,0
cv_2466,2,0
cv_4882,2,0
cv_415,2,0
cv_6831,2,0
cv_7277,1,0
cv_417,1,0
cv_368,1,0
cv_197,2,0
cv_3491,2,0
cv_412,1,0
cv_7665,3,0
cv_4412,2,0
cv_378,2,0
cv_377,2,0
cv_2098,3,0
cv_2055,2,0
cv_2137,2,0
cv_2101,2,0
